,Time Stamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4
1611,2023-03-31 10:57:45.449905,"(-131.0, 0.0, 6.0)","(-343.0, 729.0, 1092.0)","(-127.0, -43.0, -31.0)","(-200.0, 18.0, -97.0)"
1612,2023-03-31 10:57:45.450018,"(-154.0, -5.0, 33.0)","(-269.0, 737.0, 1153.0)","(-100.0, -56.0, -48.0)","(-190.0, -16.0, -122.0)"
1613,2023-03-31 10:57:45.468136,"(-166.0, -43.0, 15.0)","(-237.0, 716.0, 1225.0)","(-77.0, 9.0, -54.0)","(-191.0, 34.0, -124.0)"
1614,2023-03-31 10:57:45.487006,"(-113.0, 0.0, 19.0)","(-305.0, 679.0, 1181.0)","(-126.0, -14.0, -46.0)","(-221.0, 12.0, -145.0)"
1615,2023-03-31 10:57:45.506268,"(-119.0, 11.0, 7.0)","(-277.0, 703.0, 1189.0)","(-58.0, -42.0, -62.0)","(-166.0, 50.0, -153.0)"
1616,2023-03-31 10:57:45.526160,"(-135.0, 12.0, 23.0)","(-312.0, 711.0, 1169.0)","(-121.0, -8.0, -45.0)","(-129.0, -29.0, -112.0)"
1617,2023-03-31 10:57:45.546108,"(-125.0, 9.0, 37.0)","(-290.0, 687.0, 1191.0)","(-68.0, -46.0, -44.0)","(-139.0, -38.0, -124.0)"
1618,2023-03-31 10:57:45.546223,"(-127.0, 12.0, 30.0)","(-261.0, 705.0, 1225.0)","(-109.0, -80.0, -75.0)","(-177.0, 10.0, -123.0)"
1619,2023-03-31 10:57:45.565918,"(-137.0, 22.0, 48.0)","(-275.0, 703.0, 1205.0)","(-126.0, -66.0, -79.0)","(-138.0, -53.0, -172.0)"
1620,2023-03-31 10:57:45.586103,"(-107.0, 54.0, 53.0)","(-259.0, 689.0, 1261.0)","(-74.0, -117.0, -81.0)","(-168.0, -47.0, -194.0)"
1621,2023-03-31 10:57:45.606144,"(-159.0, 63.0, 81.0)","(-338.0, 627.0, 1249.0)","(-96.0, -154.0, -54.0)","(-165.0, -99.0, -144.0)"
1622,2023-03-31 10:57:45.626146,"(-154.0, 74.0, 89.0)","(-282.0, 644.0, 1309.0)","(-125.0, -133.0, -37.0)","(-224.0, -78.0, -215.0)"
1623,2023-03-31 10:57:45.626266,"(-146.0, 86.0, 95.0)","(-301.0, 673.0, 1333.0)","(-148.0, -238.0, -22.0)","(-203.0, -152.0, -183.0)"
1624,2023-03-31 10:57:45.646256,"(-182.0, 133.0, 97.0)","(-371.0, 691.0, 1311.0)","(-123.0, -266.0, -5.0)","(-196.0, -161.0, -193.0)"
1625,2023-03-31 10:57:45.666134,"(-230.0, 156.0, 96.0)","(-346.0, 676.0, 1365.0)","(-139.0, -265.0, 13.0)","(-239.0, -186.0, -236.0)"
1626,2023-03-31 10:57:45.686202,"(-219.0, 211.0, 132.0)","(-322.0, 714.0, 1442.0)","(-200.0, -226.0, 14.0)","(-277.0, -253.0, -231.0)"
1627,2023-03-31 10:57:45.686324,"(-221.0, 200.0, 129.0)","(-363.0, 696.0, 1400.0)","(-199.0, -270.0, 24.0)","(-287.0, -339.0, -181.0)"
1628,2023-03-31 10:57:45.706175,"(-284.0, 315.0, 88.0)","(-373.0, 772.0, 1451.0)","(-216.0, -300.0, 87.0)","(-275.0, -304.0, -188.0)"
1629,2023-03-31 10:57:45.726135,"(-241.0, 273.0, 106.0)","(-406.0, 778.0, 1490.0)","(-224.0, -289.0, 56.0)","(-362.0, -323.0, -164.0)"
1630,2023-03-31 10:57:45.746190,"(-273.0, 332.0, 93.0)","(-368.0, 814.0, 1479.0)","(-215.0, -253.0, 82.0)","(-260.0, -313.0, -163.0)"
1631,2023-03-31 10:57:45.766112,"(-308.0, 342.0, 111.0)","(-334.0, 856.0, 1539.0)","(-249.0, -248.0, 90.0)","(-341.0, -387.0, -118.0)"
1632,2023-03-31 10:57:45.766225,"(-312.0, 337.0, 58.0)","(-363.0, 903.0, 1503.0)","(-207.0, -264.0, 117.0)","(-304.0, -385.0, -128.0)"
1633,2023-03-31 10:57:45.785532,"(-265.0, 397.0, 39.0)","(-346.0, 964.0, 1480.0)","(-248.0, -246.0, 174.0)","(-322.0, -421.0, -113.0)"
1634,2023-03-31 10:57:45.802799,"(-306.0, 418.0, -9.0)","(-342.0, 972.0, 1444.0)","(-188.0, -223.0, 205.0)","(-322.0, -408.0, -80.0)"
1635,2023-03-31 10:57:45.822459,"(-327.0, 405.0, -2.0)","(-367.0, 1011.0, 1427.0)","(-172.0, -194.0, 173.0)","(-331.0, -433.0, -62.0)"
1636,2023-03-31 10:57:45.842291,"(-299.0, 441.0, -17.0)","(-375.0, 1033.0, 1429.0)","(-220.0, -170.0, 230.0)","(-314.0, -464.0, -36.0)"
1637,2023-03-31 10:57:45.860067,"(-286.0, 434.0, -46.0)","(-359.0, 1088.0, 1429.0)","(-236.0, -198.0, 218.0)","(-310.0, -485.0, -58.0)"
1638,2023-03-31 10:57:45.877731,"(-281.0, 473.0, -80.0)","(-336.0, 1119.0, 1433.0)","(-185.0, -183.0, 222.0)","(-318.0, -407.0, 11.0)"
1639,2023-03-31 10:57:45.877832,"(-263.0, 427.0, -43.0)","(-316.0, 1147.0, 1441.0)","(-194.0, -155.0, 215.0)","(-309.0, -448.0, -7.0)"
1640,2023-03-31 10:57:45.897024,"(-271.0, 478.0, -47.0)","(-292.0, 1179.0, 1409.0)","(-231.0, -123.0, 293.0)","(-335.0, -414.0, 12.0)"
1641,2023-03-31 10:57:45.916390,"(-289.0, 462.0, -78.0)","(-313.0, 1195.0, 1427.0)","(-184.0, -90.0, 217.0)","(-296.0, -416.0, 18.0)"
1642,2023-03-31 10:57:45.936201,"(-256.0, 446.0, -100.0)","(-291.0, 1157.0, 1410.0)","(-188.0, -107.0, 250.0)","(-295.0, -443.0, 26.0)"
1643,2023-03-31 10:57:45.955752,"(-291.0, 451.0, -101.0)","(-275.0, 1204.0, 1423.0)","(-175.0, -75.0, 237.0)","(-292.0, -429.0, 43.0)"
1644,2023-03-31 10:57:45.972193,"(-296.0, 421.0, -111.0)","(-302.0, 1188.0, 1420.0)","(-133.0, -61.0, 292.0)","(-278.0, -407.0, 68.0)"
1645,2023-03-31 10:57:45.972258,"(-246.0, 414.0, -137.0)","(-225.0, 1216.0, 1437.0)","(-131.0, -35.0, 287.0)","(-250.0, -414.0, 63.0)"
1646,2023-03-31 10:57:45.988345,"(-270.0, 372.0, -167.0)","(-217.0, 1231.0, 1452.0)","(-146.0, -46.0, 259.0)","(-216.0, -434.0, 80.0)"
1647,2023-03-31 10:57:46.004446,"(-245.0, 369.0, -176.0)","(-268.0, 1243.0, 1429.0)","(-132.0, 12.0, 220.0)","(-248.0, -388.0, 71.0)"
1648,2023-03-31 10:57:46.023313,"(-217.0, 380.0, -161.0)","(-206.0, 1248.0, 1411.0)","(-146.0, 23.0, 239.0)","(-191.0, -409.0, 62.0)"
1649,2023-03-31 10:57:46.043109,"(-233.0, 342.0, -178.0)","(-196.0, 1215.0, 1393.0)","(-123.0, 2.0, 299.0)","(-178.0, -368.0, 107.0)"
1650,2023-03-31 10:57:46.062769,"(-217.0, 315.0, -205.0)","(-150.0, 1224.0, 1276.0)","(-54.0, 74.0, 248.0)","(-225.0, -298.0, 119.0)"
1651,2023-03-31 10:57:46.082822,"(-176.0, 269.0, -219.0)","(-202.0, 1234.0, 1323.0)","(-127.0, 117.0, 237.0)","(-196.0, -304.0, 114.0)"
1652,2023-03-31 10:57:46.102112,"(-234.0, 275.0, -214.0)","(-174.0, 1207.0, 1300.0)","(-48.0, 140.0, 192.0)","(-159.0, -248.0, 119.0)"
1653,2023-03-31 10:57:46.102218,"(-145.0, 224.0, -222.0)","(-184.0, 1212.0, 1273.0)","(-55.0, 113.0, 201.0)","(-183.0, -186.0, 129.0)"
1654,2023-03-31 10:57:46.121855,"(-148.0, 188.0, -215.0)","(-188.0, 1238.0, 1234.0)","(-49.0, 109.0, 124.0)","(-151.0, -195.0, 113.0)"
1655,2023-03-31 10:57:46.141866,"(-170.0, 224.0, -210.0)","(-193.0, 1175.0, 1196.0)","(-32.0, 151.0, 157.0)","(-160.0, -167.0, 124.0)"
1656,2023-03-31 10:57:46.161552,"(-131.0, 148.0, -209.0)","(-160.0, 1119.0, 1240.0)","(17.0, 182.0, 125.0)","(-117.0, -109.0, 111.0)"
1657,2023-03-31 10:57:46.181817,"(-92.0, 171.0, -189.0)","(-153.0, 1100.0, 1171.0)","(-31.0, 208.0, 158.0)","(-87.0, -92.0, 89.0)"
1658,2023-03-31 10:57:46.181928,"(-72.0, 160.0, -184.0)","(-135.0, 1067.0, 1196.0)","(17.0, 151.0, 155.0)","(-56.0, -100.0, 113.0)"
1659,2023-03-31 10:57:46.201711,"(-80.0, 94.0, -138.0)","(-156.0, 1011.0, 1188.0)","(17.0, 134.0, 86.0)","(-34.0, -103.0, 80.0)"
1660,2023-03-31 10:57:46.221817,"(-31.0, 142.0, -172.0)","(-126.0, 1017.0, 1137.0)","(44.0, 146.0, 66.0)","(18.0, -113.0, 27.0)"
1661,2023-03-31 10:57:46.241847,"(-17.0, 113.0, -139.0)","(-115.0, 987.0, 1130.0)","(53.0, 133.0, 64.0)","(-20.0, -131.0, 58.0)"
1662,2023-03-31 10:57:46.241960,"(-55.0, 110.0, -145.0)","(-98.0, 980.0, 1140.0)","(46.0, 31.0, 64.0)","(-9.0, -46.0, 55.0)"
1663,2023-03-31 10:57:46.261991,"(-26.0, 112.0, -80.0)","(-47.0, 891.0, 1102.0)","(60.0, 66.0, 73.0)","(43.0, -91.0, 13.0)"
1664,2023-03-31 10:57:46.282158,"(3.0, 103.0, -107.0)","(-80.0, 899.0, 1098.0)","(124.0, 10.0, 59.0)","(4.0, -131.0, -29.0)"
1665,2023-03-31 10:57:46.302028,"(31.0, 114.0, -115.0)","(-74.0, 866.0, 1147.0)","(63.0, -4.0, 45.0)","(18.0, -117.0, -70.0)"
1666,2023-03-31 10:57:46.321855,"(54.0, 160.0, -66.0)","(-109.0, 907.0, 1224.0)","(31.0, -22.0, 27.0)","(38.0, -130.0, -46.0)"
1667,2023-03-31 10:57:46.321955,"(-6.0, 174.0, -66.0)","(-104.0, 829.0, 1224.0)","(85.0, -75.0, 46.0)","(44.0, -166.0, -84.0)"
1668,2023-03-31 10:57:46.341813,"(34.0, 162.0, 9.0)","(-100.0, 855.0, 1201.0)","(130.0, -69.0, 54.0)","(36.0, -167.0, -83.0)"
1669,2023-03-31 10:57:46.361926,"(1.0, 186.0, -38.0)","(-106.0, 827.0, 1199.0)","(91.0, -110.0, 83.0)","(12.0, -217.0, -96.0)"
1670,2023-03-31 10:57:46.382100,"(3.0, 212.0, -1.0)","(-109.0, 778.0, 1251.0)","(59.0, -150.0, 53.0)","(9.0, -233.0, -116.0)"
1671,2023-03-31 10:57:46.401894,"(54.0, 214.0, 47.0)","(-123.0, 825.0, 1280.0)","(23.0, -177.0, 69.0)","(-44.0, -225.0, -138.0)"
1672,2023-03-31 10:57:46.402003,"(-20.0, 218.0, 13.0)","(-187.0, 787.0, 1261.0)","(13.0, -180.0, 55.0)","(-27.0, -250.0, -171.0)"
1673,2023-03-31 10:57:46.421725,"(-18.0, 240.0, 61.0)","(-146.0, 783.0, 1266.0)","(-33.0, -233.0, 66.0)","(-64.0, -252.0, -154.0)"
1674,2023-03-31 10:57:46.440528,"(-89.0, 243.0, 48.0)","(-184.0, 738.0, 1281.0)","(-14.0, -206.0, 48.0)","(-80.0, -245.0, -141.0)"
1675,2023-03-31 10:57:46.460568,"(-88.0, 231.0, 25.0)","(-178.0, 740.0, 1315.0)","(-34.0, -217.0, 54.0)","(-124.0, -282.0, -175.0)"
1676,2023-03-31 10:57:46.477123,"(-114.0, 234.0, 45.0)","(-200.0, 749.0, 1300.0)","(-73.0, -219.0, 35.0)","(-112.0, -278.0, -159.0)"
1677,2023-03-31 10:57:46.495966,"(-116.0, 246.0, 84.0)","(-250.0, 724.0, 1308.0)","(-86.0, -268.0, 32.0)","(-170.0, -269.0, -159.0)"
1678,2023-03-31 10:57:46.515403,"(-110.0, 203.0, 102.0)","(-260.0, 684.0, 1274.0)","(-150.0, -255.0, 21.0)","(-167.0, -221.0, -194.0)"
1679,2023-03-31 10:57:46.515519,"(-167.0, 215.0, 119.0)","(-286.0, 711.0, 1272.0)","(-113.0, -237.0, -15.0)","(-196.0, -252.0, -191.0)"
1680,2023-03-31 10:57:46.535018,"(-185.0, 201.0, 98.0)","(-260.0, 699.0, 1258.0)","(-131.0, -255.0, 1.0)","(-194.0, -240.0, -198.0)"
1681,2023-03-31 10:57:46.554618,"(-218.0, 199.0, 104.0)","(-285.0, 702.0, 1261.0)","(-135.0, -239.0, -7.0)","(-227.0, -217.0, -201.0)"
1682,2023-03-31 10:57:46.574603,"(-230.0, 186.0, 99.0)","(-365.0, 723.0, 1286.0)","(-204.0, -243.0, -25.0)","(-260.0, -208.0, -157.0)"
1683,2023-03-31 10:57:46.594984,"(-275.0, 117.0, 111.0)","(-314.0, 712.0, 1277.0)","(-193.0, -171.0, -24.0)","(-295.0, -157.0, -190.0)"
1684,2023-03-31 10:57:46.595097,"(-244.0, 102.0, 106.0)","(-357.0, 656.0, 1289.0)","(-227.0, -175.0, -13.0)","(-261.0, -126.0, -205.0)"
1685,2023-03-31 10:57:46.614994,"(-237.0, 105.0, 65.0)","(-411.0, 670.0, 1283.0)","(-193.0, -167.0, -4.0)","(-282.0, -55.0, -184.0)"
1686,2023-03-31 10:57:46.632448,"(-317.0, 113.0, 100.0)","(-406.0, 718.0, 1259.0)","(-260.0, -156.0, -9.0)","(-308.0, -53.0, -171.0)"
1687,2023-03-31 10:57:46.652200,"(-263.0, 29.0, 73.0)","(-402.0, 664.0, 1245.0)","(-227.0, -110.0, -40.0)","(-375.0, -100.0, -183.0)"
1688,2023-03-31 10:57:46.672131,"(-331.0, 42.0, 77.0)","(-394.0, 701.0, 1235.0)","(-258.0, -137.0, -48.0)","(-314.0, -73.0, -176.0)"
1689,2023-03-31 10:57:46.672268,"(-296.0, 18.0, 69.0)","(-452.0, 734.0, 1174.0)","(-240.0, -87.0, -25.0)","(-329.0, -9.0, -183.0)"
1690,2023-03-31 10:57:46.691995,"(-309.0, 35.0, 91.0)","(-386.0, 711.0, 1184.0)","(-259.0, -121.0, -54.0)","(-397.0, -15.0, -153.0)"
1691,2023-03-31 10:57:46.712106,"(-310.0, 42.0, 85.0)","(-400.0, 709.0, 1212.0)","(-271.0, -80.0, -33.0)","(-362.0, 19.0, -178.0)"
1692,2023-03-31 10:57:46.732038,"(-322.0, 29.0, 37.0)","(-403.0, 722.0, 1232.0)","(-261.0, -112.0, 1.0)","(-362.0, -49.0, -149.0)"
1693,2023-03-31 10:57:46.751784,"(-349.0, 77.0, 73.0)","(-439.0, 717.0, 1230.0)","(-279.0, -70.0, -27.0)","(-381.0, -48.0, -167.0)"
1694,2023-03-31 10:57:46.751889,"(-308.0, 17.0, 13.0)","(-407.0, 699.0, 1270.0)","(-247.0, -121.0, -45.0)","(-364.0, -62.0, -160.0)"
1695,2023-03-31 10:57:46.771933,"(-332.0, 12.0, 72.0)","(-388.0, 750.0, 1290.0)","(-267.0, -87.0, -5.0)","(-388.0, -88.0, -137.0)"
1696,2023-03-31 10:57:46.792354,"(-371.0, 61.0, 53.0)","(-447.0, 729.0, 1269.0)","(-348.0, -80.0, 22.0)","(-446.0, -85.0, -179.0)"
1697,2023-03-31 10:57:46.812538,"(-308.0, 70.0, 24.0)","(-510.0, 728.0, 1271.0)","(-337.0, -142.0, -27.0)","(-454.0, -151.0, -130.0)"
1698,2023-03-31 10:57:46.831164,"(-303.0, 97.0, 57.0)","(-477.0, 762.0, 1272.0)","(-306.0, -108.0, -16.0)","(-402.0, -102.0, -171.0)"
1699,2023-03-31 10:57:46.831229,"(-372.0, 105.0, 69.0)","(-480.0, 721.0, 1308.0)","(-293.0, -141.0, 47.0)","(-408.0, -115.0, -108.0)"
1700,2023-03-31 10:57:46.847436,"(-402.0, 160.0, 82.0)","(-478.0, 792.0, 1327.0)","(-307.0, -110.0, 49.0)","(-427.0, -149.0, -128.0)"
1701,2023-03-31 10:57:46.863475,"(-391.0, 180.0, 104.0)","(-469.0, 763.0, 1307.0)","(-358.0, -132.0, 8.0)","(-430.0, -182.0, -129.0)"
1702,2023-03-31 10:57:46.879343,"(-401.0, 174.0, 79.0)","(-475.0, 808.0, 1323.0)","(-336.0, -148.0, 21.0)","(-411.0, -164.0, -111.0)"
1703,2023-03-31 10:57:46.895353,"(-411.0, 222.0, 59.0)","(-467.0, 829.0, 1319.0)","(-331.0, -162.0, 58.0)","(-477.0, -185.0, -158.0)"
1704,2023-03-31 10:57:46.914614,"(-417.0, 209.0, 54.0)","(-463.0, 840.0, 1312.0)","(-346.0, -130.0, 33.0)","(-450.0, -234.0, -167.0)"
1705,2023-03-31 10:57:46.934604,"(-443.0, 219.0, 45.0)","(-458.0, 850.0, 1349.0)","(-353.0, -140.0, 60.0)","(-438.0, -206.0, -136.0)"
1706,2023-03-31 10:57:46.953126,"(-372.0, 243.0, 11.0)","(-504.0, 876.0, 1336.0)","(-387.0, -127.0, 69.0)","(-429.0, -204.0, -111.0)"
1707,2023-03-31 10:57:46.969909,"(-417.0, 265.0, -13.0)","(-444.0, 867.0, 1320.0)","(-341.0, -205.0, 89.0)","(-501.0, -234.0, -137.0)"
1708,2023-03-31 10:57:46.988909,"(-414.0, 298.0, 11.0)","(-494.0, 909.0, 1358.0)","(-321.0, -130.0, 94.0)","(-467.0, -257.0, -111.0)"
1709,2023-03-31 10:57:46.989009,"(-420.0, 270.0, 47.0)","(-480.0, 925.0, 1350.0)","(-340.0, -185.0, 94.0)","(-481.0, -304.0, -116.0)"
1710,2023-03-31 10:57:47.008297,"(-411.0, 268.0, 41.0)","(-464.0, 925.0, 1337.0)","(-308.0, -162.0, 98.0)","(-425.0, -301.0, -103.0)"
1711,2023-03-31 10:57:47.028057,"(-457.0, 289.0, 2.0)","(-476.0, 946.0, 1386.0)","(-359.0, -184.0, 140.0)","(-439.0, -335.0, -64.0)"
1712,2023-03-31 10:57:47.044373,"(-411.0, 348.0, 26.0)","(-440.0, 959.0, 1349.0)","(-299.0, -117.0, 161.0)","(-399.0, -310.0, -66.0)"
1713,2023-03-31 10:57:47.060669,"(-413.0, 334.0, 13.0)","(-432.0, 983.0, 1349.0)","(-351.0, -192.0, 161.0)","(-424.0, -332.0, -62.0)"
1714,2023-03-31 10:57:47.079198,"(-388.0, 363.0, -21.0)","(-436.0, 1061.0, 1359.0)","(-339.0, -163.0, 153.0)","(-442.0, -351.0, -59.0)"
1715,2023-03-31 10:57:47.098640,"(-407.0, 374.0, -12.0)","(-406.0, 1012.0, 1349.0)","(-285.0, -149.0, 163.0)","(-406.0, -370.0, -71.0)"
1716,2023-03-31 10:57:47.118229,"(-401.0, 370.0, 0.0)","(-384.0, 1061.0, 1344.0)","(-313.0, -160.0, 173.0)","(-415.0, -398.0, -24.0)"
1717,2023-03-31 10:57:47.118342,"(-401.0, 397.0, -47.0)","(-373.0, 1072.0, 1337.0)","(-258.0, -159.0, 246.0)","(-413.0, -442.0, -52.0)"
1718,2023-03-31 10:57:47.138107,"(-379.0, 394.0, -68.0)","(-292.0, 1119.0, 1404.0)","(-304.0, -197.0, 189.0)","(-358.0, -440.0, -29.0)"
1719,2023-03-31 10:57:47.157989,"(-359.0, 438.0, -87.0)","(-267.0, 1125.0, 1423.0)","(-278.0, -132.0, 212.0)","(-337.0, -455.0, -1.0)"
1720,2023-03-31 10:57:47.178082,"(-285.0, 429.0, -72.0)","(-280.0, 1174.0, 1429.0)","(-229.0, -185.0, 250.0)","(-301.0, -398.0, 14.0)"
1721,2023-03-31 10:57:47.197845,"(-323.0, 443.0, -83.0)","(-294.0, 1203.0, 1439.0)","(-191.0, -153.0, 240.0)","(-328.0, -471.0, 16.0)"
1722,2023-03-31 10:57:47.197960,"(-277.0, 422.0, -71.0)","(-292.0, 1209.0, 1388.0)","(-210.0, -141.0, 226.0)","(-293.0, -465.0, 26.0)"
1723,2023-03-31 10:57:47.217971,"(-261.0, 487.0, -101.0)","(-190.0, 1183.0, 1409.0)","(-163.0, -126.0, 242.0)","(-260.0, -444.0, 61.0)"
1724,2023-03-31 10:57:47.238324,"(-266.0, 431.0, -103.0)","(-223.0, 1205.0, 1403.0)","(-119.0, -114.0, 259.0)","(-208.0, -441.0, 20.0)"
1725,2023-03-31 10:57:47.258508,"(-219.0, 425.0, -91.0)","(-174.0, 1209.0, 1420.0)","(-126.0, -66.0, 241.0)","(-227.0, -457.0, 79.0)"
1726,2023-03-31 10:57:47.258609,"(-176.0, 423.0, -150.0)","(-138.0, 1240.0, 1412.0)","(-116.0, -35.0, 271.0)","(-196.0, -431.0, 62.0)"
1727,2023-03-31 10:57:47.278505,"(-213.0, 403.0, -153.0)","(-117.0, 1239.0, 1406.0)","(-66.0, -61.0, 243.0)","(-183.0, -376.0, 115.0)"
1728,2023-03-31 10:57:47.298419,"(-178.0, 394.0, -157.0)","(-141.0, 1257.0, 1378.0)","(-43.0, 4.0, 223.0)","(-200.0, -365.0, 83.0)"
1729,2023-03-31 10:57:47.318189,"(-132.0, 377.0, -149.0)","(-149.0, 1225.0, 1374.0)","(-61.0, 21.0, 242.0)","(-97.0, -354.0, 78.0)"
1730,2023-03-31 10:57:47.338284,"(-119.0, 386.0, -160.0)","(-151.0, 1162.0, 1332.0)","(-28.0, 16.0, 263.0)","(-136.0, -347.0, 89.0)"
1731,2023-03-31 10:57:47.338405,"(-113.0, 363.0, -166.0)","(-141.0, 1234.0, 1354.0)","(-36.0, 34.0, 261.0)","(-109.0, -349.0, 88.0)"
1732,2023-03-31 10:57:47.358370,"(-100.0, 372.0, -194.0)","(-118.0, 1181.0, 1352.0)","(-16.0, -12.0, 214.0)","(-106.0, -367.0, 81.0)"
1733,2023-03-31 10:57:47.377850,"(-73.0, 404.0, -146.0)","(-65.0, 1181.0, 1316.0)","(9.0, 21.0, 255.0)","(-59.0, -349.0, 96.0)"
1734,2023-03-31 10:57:47.397662,"(-73.0, 350.0, -156.0)","(-49.0, 1193.0, 1312.0)","(-39.0, 24.0, 220.0)","(-49.0, -307.0, 66.0)"
1735,2023-03-31 10:57:47.417942,"(-57.0, 325.0, -138.0)","(-53.0, 1158.0, 1263.0)","(-1.0, -4.0, 196.0)","(-24.0, -350.0, 78.0)"
1736,2023-03-31 10:57:47.418054,"(-53.0, 361.0, -161.0)","(-27.0, 1098.0, 1247.0)","(24.0, -37.0, 197.0)","(-105.0, -320.0, 48.0)"
1737,2023-03-31 10:57:47.438026,"(-65.0, 371.0, -111.0)","(-12.0, 1123.0, 1280.0)","(48.0, -20.0, 201.0)","(-3.0, -378.0, 66.0)"
1738,2023-03-31 10:57:47.458124,"(-59.0, 385.0, -126.0)","(-85.0, 1065.0, 1295.0)","(33.0, -106.0, 203.0)","(-29.0, -412.0, 13.0)"
1739,2023-03-31 10:57:47.474662,"(-60.0, 396.0, -104.0)","(-94.0, 1117.0, 1331.0)","(30.0, -78.0, 166.0)","(-10.0, -370.0, 59.0)"
1740,2023-03-31 10:57:47.490840,"(-54.0, 386.0, -95.0)","(-76.0, 1113.0, 1322.0)","(38.0, -147.0, 172.0)","(-29.0, -369.0, -29.0)"
1741,2023-03-31 10:57:47.507059,"(-74.0, 399.0, -45.0)","(-128.0, 1123.0, 1382.0)","(48.0, -160.0, 180.0)","(-76.0, -374.0, -28.0)"
1742,2023-03-31 10:57:47.526439,"(-38.0, 413.0, -76.0)","(-120.0, 1100.0, 1401.0)","(39.0, -151.0, 201.0)","(-92.0, -392.0, -32.0)"
1743,2023-03-31 10:57:47.546088,"(-110.0, 426.0, -62.0)","(-160.0, 1027.0, 1432.0)","(8.0, -212.0, 170.0)","(-131.0, -405.0, -63.0)"
1744,2023-03-31 10:57:47.546206,"(-80.0, 400.0, -26.0)","(-160.0, 1013.0, 1453.0)","(32.0, -155.0, 188.0)","(-72.0, -411.0, -39.0)"
1745,2023-03-31 10:57:47.566188,"(-94.0, 400.0, -5.0)","(-155.0, 1007.0, 1451.0)","(-66.0, -200.0, 168.0)","(-103.0, -391.0, -97.0)"
1746,2023-03-31 10:57:47.585941,"(-126.0, 398.0, -22.0)","(-183.0, 991.0, 1448.0)","(-77.0, -205.0, 204.0)","(-168.0, -441.0, -55.0)"
1747,2023-03-31 10:57:47.605876,"(-182.0, 419.0, 7.0)","(-201.0, 971.0, 1436.0)","(-100.0, -254.0, 200.0)","(-149.0, -387.0, -120.0)"
1748,2023-03-31 10:57:47.625896,"(-179.0, 444.0, 36.0)","(-247.0, 993.0, 1470.0)","(-88.0, -222.0, 162.0)","(-247.0, -433.0, -84.0)"
1749,2023-03-31 10:57:47.626003,"(-192.0, 401.0, 34.0)","(-245.0, 981.0, 1496.0)","(-156.0, -274.0, 149.0)","(-197.0, -411.0, -99.0)"
1750,2023-03-31 10:57:47.645912,"(-232.0, 417.0, 24.0)","(-305.0, 972.0, 1486.0)","(-140.0, -256.0, 167.0)","(-227.0, -388.0, -113.0)"
1751,2023-03-31 10:57:47.665616,"(-251.0, 396.0, 15.0)","(-311.0, 961.0, 1442.0)","(-208.0, -261.0, 134.0)","(-251.0, -426.0, -74.0)"
1752,2023-03-31 10:57:47.681988,"(-275.0, 386.0, 90.0)","(-289.0, 939.0, 1428.0)","(-242.0, -248.0, 136.0)","(-307.0, -408.0, -111.0)"
1753,2023-03-31 10:57:47.698980,"(-327.0, 358.0, 74.0)","(-381.0, 919.0, 1377.0)","(-284.0, -253.0, 146.0)","(-363.0, -378.0, -111.0)"
1754,2023-03-31 10:57:47.718482,"(-357.0, 328.0, 65.0)","(-403.0, 921.0, 1395.0)","(-285.0, -277.0, 113.0)","(-369.0, -334.0, -130.0)"
1755,2023-03-31 10:57:47.738206,"(-393.0, 307.0, 28.0)","(-412.0, 846.0, 1460.0)","(-303.0, -220.0, 112.0)","(-426.0, -324.0, -136.0)"
1756,2023-03-31 10:57:47.738325,"(-372.0, 261.0, 45.0)","(-467.0, 904.0, 1477.0)","(-306.0, -187.0, 84.0)","(-411.0, -275.0, -121.0)"
1757,2023-03-31 10:57:47.758205,"(-460.0, 235.0, 51.0)","(-504.0, 815.0, 1495.0)","(-346.0, -176.0, 78.0)","(-436.0, -225.0, -115.0)"
1758,2023-03-31 10:57:47.778483,"(-421.0, 205.0, 70.0)","(-503.0, 812.0, 1440.0)","(-380.0, -137.0, 95.0)","(-484.0, -203.0, -80.0)"
1759,2023-03-31 10:57:47.797956,"(-465.0, 187.0, 5.0)","(-570.0, 863.0, 1404.0)","(-394.0, -96.0, 70.0)","(-532.0, -190.0, -61.0)"
1760,2023-03-31 10:57:47.818103,"(-436.0, 110.0, 10.0)","(-546.0, 880.0, 1361.0)","(-362.0, -39.0, 97.0)","(-543.0, -182.0, -104.0)"
1761,2023-03-31 10:57:47.818213,"(-468.0, 119.0, -11.0)","(-512.0, 902.0, 1335.0)","(-379.0, -34.0, 64.0)","(-545.0, -100.0, -54.0)"
1762,2023-03-31 10:57:47.838266,"(-417.0, 124.0, -75.0)","(-538.0, 918.0, 1318.0)","(-402.0, 5.0, 33.0)","(-541.0, 30.0, -79.0)"
1763,2023-03-31 10:57:47.858328,"(-456.0, 87.0, -85.0)","(-495.0, 924.0, 1294.0)","(-378.0, 62.0, 27.0)","(-476.0, 60.0, -69.0)"
1764,2023-03-31 10:57:47.878494,"(-395.0, 47.0, -56.0)","(-475.0, 900.0, 1296.0)","(-379.0, 50.0, 56.0)","(-507.0, -2.0, -37.0)"
